Temperature,Humidity,Moisture,pH,Soil Type,Tea Type,Nitrogen,Potassium,Phosphorous,Size of land,Kilos Produced,Number of Bushes,Fertilizer Name,Number of Bags
21,64,67,8.021741851342682,Clay,Oolong,38,23,6,13,1183,1109,NPK 5-10-5,23
26,60,57,6.474530376585795,Clay,Green,46,22,6,20,1089,789,NPK 20-20-10,21
21,67,53,5.995222452979873,Clay,Oolong,49,32,9,8,623,1059,Organic,12
20,61,66,8.176471364731395,Sandy,Black,27,27,12,9,842,639,NPK 5-10-5,16
26,76,56,5.064708147369786,Loam,Black,36,22,7,13,1399,956,NPK 20-20-10,27
27,61,57,5.904770402949568,Loam,Green,31,36,17,19,937,681,Organic,18
28,75,70,7.204053387509287,Sandy,Green,26,25,8,20,1011,1159,NPK 20-20-10,20
28,65,63,4.98192066773357,Loam,Oolong,25,16,12,18,691,1397,Organic,13
28,77,60,4.846706764354979,Loam,Black,28,20,23,13,805,1355,Organic,16
24,73,60,5.610727092537844,Clay,Oolong,38,23,25,10,785,1372,NPK 20-20-10,15
30,72,52,7.6655553165432115,Loam,Green,46,16,21,19,902,1265,Organic,18
27,60,53,6.661408008910039,Clay,Oolong,30,38,16,14,726,1386,NPK 20-20-10,14
20,70,59,6.805597829218728,Loam,Black,42,15,21,6,855,505,NPK 5-10-5,17
29,65,60,5.341460723817649,Clay,Black,35,19,26,15,1149,1160,NPK 20-20-10,22
27,80,68,4.906653902351394,Sandy,Black,41,36,22,17,1305,1161,NPK 5-10-5,26
22,79,61,6.960543801872863,Loam,Oolong,48,23,19,8,1270,1445,NPK 20-20-10,25
30,72,61,5.394628715165284,Loam,Black,25,33,19,19,1404,537,NPK 20-20-10,28
20,78,52,7.746227834740846,Sandy,Black,35,16,27,14,1209,1325,NPK 20-20-10,24
22,79,67,5.4671248917780835,Clay,Green,33,29,16,13,682,1323,NPK 5-10-5,13
23,68,68,7.784554015139537,Loam,Black,39,23,8,10,1370,745,NPK 5-10-5,27
24,60,56,6.805765992926148,Loam,Green,36,22,10,18,741,898,NPK 20-20-10,14
25,80,55,4.570538652042197,Sandy,Black,28,31,20,15,1287,872,Organic,25
24,73,69,5.957627524609524,Loam,Oolong,28,27,11,10,1491,1147,NPK 20-20-10,29
23,75,54,7.298751958930451,Loam,Black,29,23,21,12,1240,840,Organic,24
24,74,59,6.693789752864521,Sandy,Oolong,36,34,17,13,1467,1140,NPK 20-20-10,29
26,68,60,4.713797669519334,Sandy,Oolong,37,26,6,18,643,1152,NPK 20-20-10,12
21,62,66,7.561990225917684,Loam,Green,29,22,12,18,641,770,NPK 20-20-10,12
29,80,50,5.891253569088793,Sandy,Green,25,23,12,16,1107,1286,Organic,22
29,67,50,5.205557035046272,Loam,Black,48,36,23,20,1311,1069,Organic,26
23,77,62,7.6204939019414315,Loam,Oolong,29,17,25,6,1056,741,NPK 20-20-10,21
22,64,51,5.260672998359839,Clay,Oolong,39,39,6,12,862,643,Organic,17
24,77,69,5.218781992295961,Sandy,Green,35,24,15,17,847,678,NPK 20-20-10,16
23,77,62,4.756066068668055,Clay,Green,32,19,14,18,1388,1200,NPK 20-20-10,27
22,72,61,8.478389768164474,Loam,Green,28,40,22,5,746,1387,NPK 5-10-5,14
24,72,54,8.344345098456428,Sandy,Green,39,36,10,15,755,1251,NPK 20-20-10,15
28,60,54,7.557148146320863,Sandy,Green,38,24,24,7,1312,860,NPK 20-20-10,26
22,70,58,6.149672228996454,Clay,Oolong,28,24,7,14,942,663,Organic,18
23,70,59,4.905514604445575,Sandy,Oolong,32,15,7,7,1234,1074,NPK 5-10-5,24
21,69,57,8.110644551629065,Clay,Black,40,40,15,8,648,1076,NPK 20-20-10,12
28,63,63,5.560664130130721,Clay,Green,48,32,6,9,749,1396,NPK 20-20-10,14
27,74,68,6.260494672846284,Clay,Oolong,35,40,13,7,1063,848,NPK 5-10-5,21
26,79,61,6.035202957669405,Clay,Black,33,16,10,16,910,1164,NPK 5-10-5,18
29,61,69,7.072536898077004,Loam,Green,29,38,10,17,811,1060,NPK 5-10-5,16
21,65,67,7.578141033493987,Clay,Black,47,24,15,7,526,605,Organic,10
21,72,60,8.214789408672713,Loam,Green,33,19,27,18,1186,737,Organic,23
28,75,51,7.498444015313853,Loam,Black,47,16,26,6,990,1041,NPK 20-20-10,19
21,73,70,5.281288834912844,Clay,Green,43,36,21,19,1251,739,NPK 5-10-5,25
22,61,54,8.435116489909495,Loam,Green,45,34,14,17,970,602,Organic,19
28,62,65,7.279762748087576,Loam,Black,46,19,12,20,1156,938,NPK 20-20-10,23
28,71,59,8.442571404350593,Loam,Black,46,29,23,7,1283,812,Organic,25
26,76,70,6.666172528923106,Sandy,Green,35,23,25,20,1330,1106,Organic,26
26,79,65,6.478228377003962,Loam,Oolong,32,22,10,6,557,654,NPK 20-20-10,11
26,64,58,6.528921045600506,Sandy,Green,39,32,16,14,982,1187,NPK 5-10-5,19
30,74,66,7.891895716557837,Loam,Green,33,27,13,19,1109,1247,Organic,22
30,67,64,8.215735398166952,Loam,Green,28,23,30,17,979,1363,Organic,19
24,79,63,7.390080486675488,Sandy,Green,42,22,24,8,502,1256,Organic,10
27,67,57,5.657621551125406,Clay,Black,40,23,20,10,892,1469,NPK 20-20-10,17
24,74,51,7.662746435306509,Sandy,Black,50,29,24,8,1232,654,NPK 5-10-5,24
20,63,65,5.335907231418151,Sandy,Black,38,15,22,14,1459,1115,Organic,29
23,66,61,7.0777342669768295,Sandy,Black,48,27,25,11,773,1219,NPK 5-10-5,15
23,65,67,5.898480644386807,Sandy,Black,41,20,27,10,1319,1199,NPK 5-10-5,26
23,70,70,6.057134133857884,Loam,Green,41,28,21,19,887,804,Organic,17
28,80,65,4.828106549302688,Loam,Green,26,17,20,12,539,1215,Organic,10
29,73,53,6.23556183625368,Loam,Black,29,18,29,9,1252,1403,Organic,25
20,68,69,6.4603924930840035,Sandy,Black,40,18,23,7,600,809,NPK 5-10-5,12
25,69,58,7.992957961542249,Sandy,Green,36,31,5,10,728,1487,NPK 5-10-5,14
24,63,50,6.69269750073501,Clay,Green,45,16,17,7,1210,845,NPK 5-10-5,24
27,75,62,7.293631358323166,Sandy,Green,48,33,18,19,562,1199,NPK 5-10-5,11
24,78,67,5.689202554385896,Sandy,Green,48,40,25,12,1375,1453,Organic,27
24,70,64,6.051893334464575,Clay,Green,45,36,9,12,1184,1345,NPK 20-20-10,23
30,76,63,6.115182430671862,Loam,Black,29,26,5,19,1147,1401,NPK 20-20-10,22
22,77,69,5.482246242716513,Sandy,Oolong,27,29,11,7,1130,1280,NPK 5-10-5,22
27,80,70,6.8119074567712214,Clay,Black,35,17,29,11,556,829,NPK 20-20-10,11
26,67,68,8.079992288310432,Sandy,Green,37,17,24,20,1158,653,NPK 5-10-5,23
26,73,51,5.462215483204998,Sandy,Green,31,22,28,12,1463,1119,Organic,29
29,78,54,8.340836319135693,Sandy,Black,44,28,22,8,1227,1181,NPK 5-10-5,24
21,71,59,6.2463993180400585,Loam,Black,41,29,16,5,585,1396,NPK 20-20-10,11
20,63,64,4.527386767633124,Clay,Oolong,31,38,10,7,1027,1206,Organic,20
30,77,57,8.109321414135504,Clay,Green,40,26,23,15,1393,718,Organic,27
30,73,61,8.10182205707876,Sandy,Black,28,22,8,10,1063,865,NPK 5-10-5,21
25,73,54,7.408044959321108,Sandy,Black,28,25,12,7,696,1383,NPK 5-10-5,13
29,73,53,5.487683211234112,Clay,Green,40,29,8,12,1423,876,NPK 5-10-5,28
20,77,51,7.7795866518953325,Clay,Black,28,16,6,14,1441,962,NPK 5-10-5,28
24,79,59,7.198665823500984,Clay,Oolong,46,23,18,5,805,1106,Organic,16
20,62,59,4.834662396117874,Sandy,Oolong,27,19,28,8,610,1369,Organic,12
29,76,53,7.021993594350121,Loam,Black,34,34,23,17,1143,1309,NPK 5-10-5,22
23,60,69,8.193125920995428,Loam,Black,46,32,29,19,806,546,NPK 5-10-5,16
25,62,65,5.549850621550892,Sandy,Black,28,23,30,10,1279,575,NPK 20-20-10,25
21,80,52,6.144674750212185,Sandy,Black,49,20,19,11,1057,522,NPK 5-10-5,21
20,78,69,6.661695814918112,Loam,Oolong,48,22,15,15,1487,1392,Organic,29
21,67,59,7.091643804787682,Clay,Oolong,48,31,24,6,693,1134,NPK 5-10-5,13
28,74,69,5.354485361228511,Loam,Black,47,18,13,15,525,691,NPK 20-20-10,10
25,74,50,5.243493494558775,Sandy,Green,43,20,23,19,1245,1221,NPK 5-10-5,24
20,76,63,5.607876141890565,Clay,Oolong,31,36,11,10,1304,914,Organic,26
22,70,61,8.239833638523287,Sandy,Green,28,39,12,10,1436,1144,NPK 20-20-10,28
20,62,64,6.889492222174045,Loam,Black,49,19,27,19,1462,1106,NPK 20-20-10,29
22,61,61,8.439097602558979,Clay,Black,46,24,22,10,925,1159,Organic,18
20,70,61,6.30831290839311,Clay,Green,48,28,15,11,1405,517,Organic,28
29,64,50,5.274629643354442,Clay,Green,30,27,11,17,1292,1281,NPK 20-20-10,25
23,66,70,6.448164656386021,Clay,Oolong,30,38,28,8,618,862,Organic,12
30,61,60,6.015690604407364,Clay,Green,35,16,21,12,604,783,NPK 5-10-5,12
22,74,51,5.172876666652024,Loam,Green,40,40,9,19,1013,1148,Organic,20
23,63,61,4.717799105946082,Clay,Green,27,26,13,14,1013,568,NPK 5-10-5,20
25,62,59,5.546479647637889,Clay,Oolong,30,16,15,18,1187,757,Organic,23
24,78,60,6.412651240178561,Clay,Green,45,20,19,20,1340,1162,NPK 20-20-10,26
26,74,56,7.1802984024373515,Sandy,Black,50,36,10,15,1475,1180,Organic,29
29,71,58,6.538392895159662,Loam,Black,25,18,9,18,1449,750,Organic,28
20,79,64,7.989911293514188,Loam,Oolong,25,25,5,11,642,1243,NPK 20-20-10,12
26,66,66,7.5714548814556295,Sandy,Black,41,26,29,5,849,1133,Organic,16
23,70,55,5.217828923778189,Sandy,Oolong,46,18,22,7,1455,1108,NPK 5-10-5,29
21,73,51,7.797370881669423,Loam,Oolong,32,17,20,9,1219,1372,NPK 20-20-10,24
30,60,53,6.797181692153421,Sandy,Black,31,30,24,15,531,970,NPK 5-10-5,10
24,75,55,7.1430442208271465,Clay,Green,41,16,14,10,1033,1086,NPK 5-10-5,20
25,68,52,6.068283409163989,Sandy,Black,26,27,26,19,716,1233,NPK 5-10-5,14
25,80,66,4.772700115086419,Loam,Black,45,22,5,9,1325,828,NPK 5-10-5,26
21,69,66,7.0999907555030175,Loam,Oolong,44,22,28,20,1332,870,NPK 5-10-5,26
24,75,55,6.264541617441208,Sandy,Black,47,40,28,20,1024,1134,NPK 20-20-10,20
20,62,65,4.985348781773727,Loam,Black,50,23,27,17,578,902,Organic,11
26,61,58,7.3300675562323665,Loam,Oolong,41,19,24,18,1106,557,Organic,22
23,70,61,6.857009579042849,Loam,Black,48,38,26,17,654,1276,NPK 5-10-5,13
24,73,65,7.849667617636655,Loam,Black,46,32,28,8,586,593,NPK 5-10-5,11
30,62,66,7.666924107474086,Clay,Green,45,17,18,13,555,1227,NPK 5-10-5,11
24,78,61,6.332633665461345,Clay,Oolong,41,20,19,9,1329,1337,NPK 20-20-10,26
24,71,67,6.206223679809462,Sandy,Black,26,31,25,18,893,731,Organic,17
29,78,54,7.137054077093278,Loam,Black,31,21,9,16,1385,1164,Organic,27
26,71,51,8.143063930003189,Loam,Oolong,25,38,29,18,1079,1108,Organic,21
23,72,58,5.310680277330067,Sandy,Black,48,29,27,5,1363,673,NPK 20-20-10,27
25,80,69,7.205109659099836,Sandy,Black,37,30,25,12,1337,561,NPK 5-10-5,26
29,67,64,8.014074474082468,Loam,Black,38,17,30,15,923,752,NPK 5-10-5,18
24,61,62,6.297244153612667,Loam,Green,29,20,6,13,945,951,Organic,18
20,76,70,6.970880482799618,Sandy,Oolong,46,17,5,12,1066,1485,NPK 20-20-10,21
26,66,65,6.4352976808349815,Loam,Black,32,40,25,13,1164,943,NPK 5-10-5,23
27,71,57,6.977539162664,Sandy,Black,29,29,21,16,730,1103,NPK 20-20-10,14
27,73,53,8.13935836567283,Sandy,Oolong,45,28,7,18,1494,976,NPK 20-20-10,29
30,65,61,7.10595735185443,Loam,Oolong,37,39,30,17,640,1134,NPK 20-20-10,12
27,60,69,8.3531243189172,Clay,Oolong,47,24,5,19,1298,890,Organic,25
28,61,50,5.266135917740417,Loam,Black,42,34,21,13,1148,1411,NPK 20-20-10,22
20,73,70,7.448184469805796,Loam,Black,34,40,7,15,1230,1042,NPK 5-10-5,24
23,68,70,4.908719606881656,Loam,Oolong,33,20,20,8,1068,669,Organic,21
30,64,54,7.291743954227055,Sandy,Green,39,26,11,20,1185,1193,NPK 20-20-10,23
23,74,66,7.634466596815525,Clay,Green,48,29,18,5,627,1054,NPK 20-20-10,12
28,76,51,5.073952275755154,Clay,Black,42,40,7,8,644,660,NPK 20-20-10,12
28,67,69,5.4206001942111115,Sandy,Green,40,17,21,5,592,586,Organic,11
25,62,64,7.7143401334556705,Clay,Black,42,19,11,17,1058,565,Organic,21
27,75,55,6.044128171774244,Sandy,Oolong,49,22,17,20,1024,590,NPK 20-20-10,20
28,71,51,5.457111695995009,Loam,Green,48,22,11,9,1062,1250,NPK 20-20-10,21
25,71,63,6.801643767218317,Clay,Black,32,21,19,20,1257,1366,Organic,25
24,78,58,8.419919023710424,Loam,Black,31,40,13,15,893,1083,NPK 5-10-5,17
24,73,51,5.147283574124197,Clay,Green,25,28,8,9,1192,1255,NPK 5-10-5,23
30,80,51,7.051851872711827,Loam,Green,38,31,17,16,972,1072,NPK 5-10-5,19
24,67,56,6.574210557953388,Loam,Green,47,23,23,20,933,635,NPK 5-10-5,18
24,60,67,5.416529036256431,Sandy,Black,27,29,21,10,629,1365,NPK 20-20-10,12
24,61,64,6.744793795840892,Clay,Black,46,21,5,14,633,696,Organic,12
28,65,69,4.643268354260921,Sandy,Oolong,30,19,12,15,1444,1393,NPK 20-20-10,28
23,60,64,6.989029766117108,Sandy,Oolong,41,17,16,18,727,964,NPK 20-20-10,14
29,60,55,8.160996249706708,Clay,Black,28,15,22,9,1461,651,NPK 20-20-10,29
20,71,66,6.585270479497929,Loam,Black,41,23,13,7,756,622,NPK 20-20-10,15
28,69,62,4.703241241508863,Sandy,Green,50,24,9,17,1378,1289,Organic,27
25,79,54,7.353749675058215,Sandy,Black,35,34,8,19,914,875,NPK 20-20-10,18
20,75,57,6.084596534893944,Loam,Green,50,38,23,9,1250,560,NPK 5-10-5,25
30,71,51,5.836163799930764,Clay,Green,36,33,15,12,1088,627,NPK 20-20-10,21
20,75,50,7.646818337082121,Loam,Oolong,26,40,21,13,878,677,NPK 20-20-10,17
29,62,51,8.211880574822187,Clay,Oolong,32,22,10,20,843,1056,NPK 5-10-5,16
28,70,67,6.267476004791423,Sandy,Green,29,31,22,9,628,647,NPK 20-20-10,12
27,76,53,8.414600579800531,Sandy,Oolong,38,36,15,7,1050,1267,Organic,21
30,69,51,5.281504498619108,Clay,Oolong,34,20,20,17,960,883,Organic,19
20,62,69,5.5469444199362155,Clay,Green,38,37,21,17,764,884,NPK 20-20-10,15
29,60,63,5.867307616223659,Loam,Green,41,24,17,12,1413,1375,NPK 20-20-10,28
23,63,59,5.566882494056561,Loam,Oolong,32,40,20,13,610,1081,Organic,12
23,77,58,8.073174764614064,Sandy,Black,27,35,28,15,778,873,Organic,15
26,68,61,5.044713793087775,Loam,Oolong,30,30,26,20,623,681,NPK 5-10-5,12
27,67,60,5.695491544975015,Clay,Green,38,24,13,5,1220,1001,NPK 20-20-10,24
20,70,69,6.519316944015923,Sandy,Green,49,36,25,17,750,583,NPK 20-20-10,15
22,65,52,5.855203630828153,Sandy,Green,42,17,8,16,759,1095,NPK 5-10-5,15
28,67,62,6.240757268773094,Clay,Oolong,36,35,28,10,1179,641,NPK 20-20-10,23
20,62,54,6.061801901810043,Sandy,Black,45,32,8,6,613,1152,NPK 20-20-10,12
21,70,65,5.04760593093483,Loam,Black,28,23,28,17,914,1409,NPK 5-10-5,18
22,74,70,7.928188489481302,Loam,Oolong,45,39,17,16,521,1162,NPK 5-10-5,10
24,67,50,4.958498227316766,Sandy,Black,36,15,15,8,1024,860,Organic,20
23,73,66,5.267284007467926,Loam,Green,25,30,24,15,697,741,NPK 5-10-5,13
29,77,66,5.9103296855552365,Sandy,Black,47,40,16,14,1236,1196,NPK 20-20-10,24
28,74,67,7.483035195684172,Sandy,Oolong,31,31,11,8,602,746,NPK 20-20-10,12
24,64,62,5.685441899839651,Sandy,Black,43,32,24,14,948,1123,NPK 20-20-10,18
23,75,53,5.694118024278971,Sandy,Black,46,37,30,15,793,915,NPK 5-10-5,15
24,72,63,7.914679025345369,Sandy,Green,36,21,13,8,680,551,Organic,13
24,69,58,6.844258404653944,Sandy,Green,26,36,27,17,996,1421,NPK 20-20-10,19
22,76,57,5.069434582476097,Clay,Green,50,39,29,18,796,1052,NPK 5-10-5,15
25,80,70,4.583086958286765,Loam,Green,31,32,26,12,856,1346,Organic,17
27,63,60,8.237232435590709,Sandy,Oolong,41,30,20,5,1356,697,NPK 20-20-10,27
23,66,68,5.570450397925497,Sandy,Green,50,24,20,7,1157,862,NPK 5-10-5,23
26,71,63,7.562339428573889,Loam,Oolong,41,40,18,14,1165,849,NPK 5-10-5,23
23,68,62,5.345194005307974,Sandy,Oolong,26,35,26,11,949,968,Organic,18
22,72,51,8.25072538749335,Clay,Black,46,37,12,18,851,989,Organic,17
27,72,55,4.679732858922964,Loam,Green,38,35,7,16,1456,540,Organic,29
28,68,56,5.004892006287552,Sandy,Green,28,21,29,11,1475,939,NPK 5-10-5,29
20,72,55,5.907435727502664,Sandy,Oolong,43,24,22,6,523,933,NPK 20-20-10,10
20,76,60,4.9287308586121545,Loam,Black,33,28,9,13,745,1472,NPK 20-20-10,14
30,68,69,5.912477525199208,Loam,Black,45,36,22,8,742,1037,Organic,14
26,77,63,7.586078845487036,Loam,Oolong,33,30,29,8,1270,791,Organic,25
27,72,69,7.947889067072356,Loam,Black,40,16,29,5,1072,549,NPK 20-20-10,21
26,64,60,7.941254910521087,Clay,Green,42,17,22,19,632,1181,Organic,12
22,75,59,5.763206646541881,Clay,Oolong,29,16,28,12,655,1127,NPK 20-20-10,13
21,66,62,7.480543823365855,Sandy,Green,37,29,17,19,969,527,Organic,19
30,66,64,7.358534290400703,Clay,Green,45,37,28,5,935,747,NPK 5-10-5,18
26,60,55,5.127050034674289,Loam,Green,45,37,5,7,1297,1314,NPK 20-20-10,25
29,63,59,4.683287021678535,Clay,Oolong,31,16,13,12,1456,1067,NPK 20-20-10,29
29,73,60,7.0865506664783044,Clay,Oolong,47,29,30,11,992,713,NPK 20-20-10,19
30,72,52,6.023492709346572,Loam,Green,29,16,17,9,864,568,NPK 5-10-5,17
25,73,52,5.506854271872573,Sandy,Green,35,34,9,14,1177,805,Organic,23
27,61,56,6.499186869682888,Clay,Black,33,20,12,12,1071,1373,NPK 5-10-5,21
26,67,60,7.4645076955103775,Loam,Oolong,36,38,28,14,1111,1249,Organic,22
26,65,68,7.423651046466226,Loam,Oolong,48,17,21,6,1466,501,Organic,29
21,64,59,8.242926780528594,Clay,Green,49,33,30,16,1354,1051,NPK 5-10-5,27
24,67,70,8.085539682850776,Sandy,Oolong,40,20,6,8,704,902,NPK 20-20-10,14
25,77,60,7.9077566263232235,Clay,Black,28,15,27,15,1108,933,NPK 20-20-10,22
25,75,53,8.238914637856514,Loam,Green,39,15,30,5,1093,505,Organic,21
24,63,51,6.670963500872693,Clay,Black,29,20,24,18,805,1003,NPK 5-10-5,16
22,77,57,6.429168369967311,Sandy,Green,49,39,27,7,696,1196,Organic,13
21,80,58,6.33063500778105,Sandy,Oolong,27,30,28,14,1430,1325,NPK 5-10-5,28
24,63,58,4.576165120279536,Loam,Black,40,20,23,12,1209,1070,NPK 5-10-5,24
21,80,54,8.241901500022221,Loam,Black,31,28,12,12,1121,760,NPK 5-10-5,22
24,71,53,8.170002438861445,Clay,Green,45,23,29,7,764,580,NPK 5-10-5,15
25,70,68,8.48017151793482,Clay,Black,49,27,24,17,588,814,NPK 5-10-5,11
28,69,58,4.838888234829717,Clay,Green,40,35,28,9,1186,1149,NPK 20-20-10,23
29,60,69,5.2489949873703505,Clay,Oolong,30,33,28,9,1415,796,Organic,28
22,62,58,7.282161644937854,Loam,Black,34,30,13,6,778,1474,NPK 20-20-10,15
22,65,53,6.1908333700614975,Clay,Oolong,26,29,24,14,1163,1441,NPK 20-20-10,23
20,63,59,8.211728730545316,Sandy,Black,36,28,9,6,989,919,NPK 20-20-10,19
27,78,68,7.257436905132465,Loam,Green,35,27,8,15,1438,1188,NPK 20-20-10,28
28,76,51,6.551373555362957,Sandy,Black,45,38,11,7,1379,1480,NPK 20-20-10,27
30,61,62,7.202782910274063,Clay,Green,29,16,8,19,871,1201,NPK 20-20-10,17
28,77,52,4.517850029358444,Sandy,Black,45,26,29,19,745,1426,Organic,14
29,60,62,6.2578196826157395,Sandy,Green,50,39,25,9,1181,1093,NPK 20-20-10,23
25,74,59,8.402663543010641,Sandy,Black,46,32,8,20,1277,855,Organic,25
25,68,61,6.181214112096863,Sandy,Oolong,26,22,26,19,548,1243,Organic,10
29,66,57,8.372136160355023,Sandy,Oolong,26,16,7,14,859,806,NPK 5-10-5,17
24,61,60,7.1341320617312975,Clay,Black,38,27,22,14,641,1293,NPK 5-10-5,12
30,69,50,4.590069624170351,Clay,Green,40,23,27,18,1215,1233,NPK 5-10-5,24
28,75,51,6.001298496416904,Clay,Black,34,27,26,18,1328,1107,Organic,26
22,66,53,5.9718589213328865,Sandy,Oolong,27,40,28,12,1330,1490,Organic,26
24,61,56,7.878330677896987,Loam,Black,29,33,27,9,991,814,Organic,19
24,80,64,7.867349526839758,Sandy,Green,42,21,24,9,662,790,NPK 5-10-5,13
24,78,66,4.957025194450949,Loam,Green,29,39,18,15,638,1433,NPK 20-20-10,12
30,63,58,8.022323195604075,Loam,Oolong,31,16,30,12,860,755,Organic,17
25,62,59,6.595160234991823,Clay,Green,46,15,28,10,860,744,Organic,17
29,80,54,6.278363471342326,Loam,Black,49,16,20,12,618,1142,Organic,12
25,66,60,8.431555889989387,Sandy,Green,46,31,16,19,1237,1345,NPK 20-20-10,24
27,74,58,7.589814466891536,Loam,Black,50,38,14,7,1151,851,NPK 20-20-10,23
27,77,51,6.492994873907012,Sandy,Black,39,16,19,20,1284,1029,NPK 20-20-10,25
26,65,68,6.282894608687339,Sandy,Black,36,22,18,10,935,972,NPK 20-20-10,18
26,60,70,5.9196427434542205,Loam,Oolong,47,20,5,6,1497,1351,Organic,29
23,64,52,5.260499736871015,Loam,Black,40,25,16,11,825,1330,NPK 5-10-5,16
26,61,65,6.071342723278739,Clay,Green,41,16,27,13,1043,675,NPK 20-20-10,20
27,75,61,5.9624975245768965,Clay,Green,33,23,11,12,765,1160,NPK 20-20-10,15
25,60,59,6.760522561904592,Clay,Black,40,16,14,20,1104,1172,NPK 5-10-5,22
24,66,51,8.299736813483129,Sandy,Black,37,38,21,19,561,544,Organic,11
23,68,64,6.769245715911324,Sandy,Black,46,39,9,11,1051,891,NPK 5-10-5,21
25,64,57,8.498908752601311,Loam,Black,47,29,24,10,1285,510,NPK 20-20-10,25
30,77,65,8.446686991592909,Clay,Black,41,34,30,6,1429,575,Organic,28
20,63,61,7.284946058985791,Clay,Green,46,16,21,8,1189,1416,NPK 20-20-10,23
26,61,70,4.606093437984162,Loam,Oolong,44,21,11,18,1399,1046,NPK 20-20-10,27
22,62,63,7.832821112089246,Sandy,Green,28,32,15,18,758,741,NPK 5-10-5,15
29,65,57,6.161183657384705,Loam,Green,49,25,24,5,1205,850,NPK 5-10-5,24
22,67,66,6.853257346710081,Sandy,Green,48,25,26,12,638,1195,Organic,12
24,60,51,6.153941065052898,Loam,Oolong,27,25,10,13,1302,680,NPK 5-10-5,26
29,65,65,5.928729830925126,Loam,Green,44,31,23,14,562,1196,NPK 20-20-10,11
29,71,66,8.282389014133738,Sandy,Black,26,21,21,12,983,1050,Organic,19
26,61,55,6.553675174160612,Loam,Oolong,46,26,6,16,687,1311,NPK 5-10-5,13
24,80,69,5.3043081819164115,Loam,Green,45,34,10,19,867,1192,NPK 5-10-5,17
28,66,53,6.255445165083305,Loam,Black,34,31,9,8,1072,1073,Organic,21
27,68,51,6.3954873528785825,Loam,Black,29,30,28,16,858,756,NPK 20-20-10,17
26,71,70,8.020791704326047,Sandy,Black,36,19,29,7,692,1220,NPK 5-10-5,13
30,64,70,5.293599347477923,Sandy,Green,44,16,29,13,695,817,NPK 5-10-5,13
23,74,60,4.572442219504265,Sandy,Black,29,39,14,8,953,1397,NPK 5-10-5,19
26,65,63,4.997262216175349,Clay,Oolong,27,39,29,17,691,1081,NPK 20-20-10,13
28,64,53,7.32975329830346,Clay,Green,45,16,15,17,825,1177,NPK 5-10-5,16
30,65,53,5.468366674903056,Sandy,Oolong,49,15,10,9,844,1085,NPK 20-20-10,16
20,80,53,7.669296887640639,Loam,Black,41,25,25,6,1238,1153,NPK 20-20-10,24
26,73,66,6.939178872957793,Clay,Green,35,22,27,16,576,865,NPK 20-20-10,11
25,80,52,4.596869893040973,Loam,Green,40,36,5,14,1333,1029,NPK 5-10-5,26
21,66,62,4.888391181323618,Sandy,Black,30,20,20,8,581,1351,NPK 5-10-5,11
20,71,70,4.990347784018648,Clay,Green,37,18,23,17,888,651,Organic,17
30,66,55,6.987315079419175,Loam,Black,47,26,13,12,1097,1352,Organic,21
25,61,60,8.027781456827116,Sandy,Green,31,40,23,20,897,936,NPK 20-20-10,17
25,63,63,8.436421851551083,Sandy,Green,25,29,20,7,1340,744,NPK 5-10-5,26
24,69,54,7.934203766029178,Sandy,Green,48,31,18,7,941,873,Organic,18
20,68,63,7.176690807118922,Sandy,Black,31,21,23,12,1482,1053,NPK 5-10-5,29
21,71,69,8.1971368022458,Sandy,Green,47,38,29,11,982,1172,Organic,19
24,67,69,6.526181769180161,Clay,Black,36,37,11,13,1056,1042,NPK 5-10-5,21
27,65,51,4.99141490058228,Loam,Green,41,27,16,8,1276,522,NPK 5-10-5,25
20,60,65,5.255677341941794,Clay,Oolong,39,37,9,15,1238,520,NPK 5-10-5,24
28,73,62,5.810321780006632,Loam,Black,30,18,29,5,1034,501,Organic,20
20,60,54,6.681397108336231,Loam,Green,29,20,18,13,1242,937,NPK 20-20-10,24
21,69,57,6.218935023953402,Sandy,Green,25,26,14,7,799,1292,NPK 20-20-10,15
22,75,70,6.729525539103134,Loam,Oolong,25,35,19,5,747,761,NPK 20-20-10,14
22,63,57,7.522908279178045,Clay,Black,34,26,18,15,1328,780,NPK 20-20-10,26
28,76,62,4.614961675606446,Sandy,Green,46,31,11,13,1140,1207,Organic,22
25,75,69,7.830246982017171,Clay,Green,25,34,22,19,1042,553,NPK 20-20-10,20
26,69,56,5.3024300742559,Loam,Oolong,38,30,24,7,651,1229,Organic,13
29,61,57,5.594021426261467,Sandy,Black,44,15,16,5,1001,1172,NPK 20-20-10,20
22,69,56,8.309421007685348,Sandy,Black,45,26,6,11,1094,709,Organic,21
20,80,64,4.672900509508698,Clay,Green,44,35,8,12,984,667,Organic,19
27,69,56,6.667755505836449,Loam,Green,47,20,8,17,686,990,NPK 5-10-5,13
24,73,62,5.654320070738158,Sandy,Green,33,29,26,19,750,635,Organic,15
26,68,67,8.259870113605093,Sandy,Black,48,25,8,20,873,1341,Organic,17
22,63,52,6.881424370636088,Clay,Green,31,36,11,20,1376,1387,NPK 20-20-10,27
27,66,50,5.055843101194396,Loam,Green,29,24,8,13,708,616,NPK 20-20-10,14
23,60,52,8.393082193564455,Loam,Black,25,17,25,11,567,727,NPK 5-10-5,11
